Auto Gain Control OFF,IR PA (mA)=10,Red PA (mA)=10,Sample Rate (Hz)=100,Pulse Width (usec)=400,FIFO Almost Full=17,FIFO Rolls on Full=Checked,Sample Averaging=2
IR Count, Red Count, Green Count, X Axis Acceleration, Y Axis Acceleration, Z Axis Acceleration, Heart Rate, HR Confidence, SPO2, Algorithm Status
235217,232457,--,0.000,0.000,0.000,0.0,0,0.0,1
235215,232439,--,0.000,0.000,0.000,0.0,0,0.0,1
235217,232425,--,0.000,0.000,0.000,0.0,0,0.0,1
235224,232418,--,0.000,0.000,0.000,0.0,0,0.0,1
235228,232410,--,0.000,0.000,0.000,0.0,0,0.0,1
235201,232394,--,0.000,0.000,0.000,0.0,0,0.0,1
235134,232349,--,0.000,0.000,0.000,0.0,0,0.0,1
235012,232300,--,0.000,0.000,0.000,0.0,0,0.0,1
234891,232245,--,0.000,0.000,0.000,0.0,0,0.0,1
234811,232206,--,0.000,0.000,0.000,0.0,0,0.0,1
234774,232184,--,0.000,0.000,0.000,0.0,0,0.0,1
234790,232196,--,0.000,0.000,0.000,0.0,0,0.0,1
234838,232208,--,0.000,0.000,0.000,0.0,0,0.0,1
234871,232217,--,0.000,0.000,0.000,0.0,0,0.0,1
234906,232224,--,0.000,0.000,0.000,0.0,0,0.0,1
234930,232230,--,0.000,0.000,0.000,0.0,0,0.0,1
234953,232233,--,0.000,0.000,0.000,0.0,0,0.0,1
235000,232243,--,0.000,0.000,0.000,0.0,0,0.0,1
235020,232255,--,0.000,0.000,0.000,0.0,0,0.0,1
235058,232260,--,0.000,0.000,0.000,0.0,0,0.0,1
235080,232278,--,0.000,0.000,0.000,0.0,0,0.0,1
235086,232282,--,0.000,0.000,0.000,0.0,0,0.0,1
235090,232287,--,0.000,0.000,0.000,0.0,0,0.0,1
235098,232284,--,0.000,0.000,0.000,0.0,0,0.0,1
235106,232282,--,0.000,0.000,0.000,0.0,0,0.0,1
235112,232287,--,0.000,0.000,0.000,0.0,0,0.0,1
235155,232311,--,0.000,0.000,0.000,0.0,0,0.0,1
235174,232321,--,0.000,0.000,0.000,0.0,0,0.0,1
235196,232323,--,0.000,0.000,0.000,0.0,0,0.0,1
235227,232322,--,0.000,0.000,0.000,0.0,0,0.0,1
235246,232329,--,0.000,0.000,0.000,0.0,0,0.0,1
235264,232326,--,0.000,0.000,0.000,0.0,0,0.0,1
235275,232325,--,0.000,0.000,0.000,0.0,0,0.0,1
235292,232336,--,0.000,0.000,0.000,0.0,0,0.0,1
235303,232333,--,0.000,0.000,0.000,0.0,0,0.0,1
235322,232335,--,0.000,0.000,0.000,0.0,0,0.0,1
235323,232326,--,0.000,0.000,0.000,0.0,0,0.0,1
235340,232327,--,0.000,0.000,0.000,0.0,0,0.0,1
235345,232320,--,0.000,0.000,0.000,0.0,0,0.0,1
235361,232326,--,0.000,0.000,0.000,0.0,0,0.0,1
235376,232325,--,0.000,0.000,0.000,0.0,0,0.0,1
235413,232343,--,0.000,0.000,0.000,0.0,0,0.0,1
235430,232344,--,0.000,0.000,0.000,0.0,0,0.0,1
235439,232349,--,0.000,0.000,0.000,0.0,0,0.0,1
235407,232328,--,0.000,0.000,0.000,0.0,0,0.0,1
235320,232285,--,0.000,0.000,0.000,0.0,0,0.0,1
235193,232238,--,0.000,0.000,0.000,0.0,0,0.0,1
235107,232193,--,0.000,0.000,0.000,0.0,0,0.0,1
235066,232192,--,0.000,0.000,0.000,0.0,0,0.0,1
235081,232195,--,0.000,0.000,0.000,0.0,0,0.0,1
235113,232212,--,0.000,0.000,0.000,0.0,0,0.0,1
235144,232222,--,0.000,0.000,0.000,0.0,0,0.0,1
235178,232225,--,0.000,0.000,0.000,0.0,0,0.0,1
235187,232224,--,0.000,0.000,0.000,0.0,0,0.0,1
235201,232212,--,0.000,0.000,0.000,0.0,0,0.0,1
235210,232205,--,0.000,0.000,0.000,0.0,0,0.0,1
235224,232197,--,0.000,0.000,0.000,0.0,0,0.0,1
235231,232201,--,0.000,0.000,0.000,0.0,0,0.0,1
235215,232182,--,0.000,0.000,0.000,0.0,0,0.0,1
235202,232160,--,0.000,0.000,0.000,0.0,0,0.0,1
235188,232151,--,0.000,0.000,0.000,0.0,0,0.0,1
235182,232141,--,0.000,0.000,0.000,0.0,0,0.0,1
235177,232131,--,0.000,0.000,0.000,0.0,0,0.0,1
235167,232124,--,0.000,0.000,0.000,0.0,0,0.0,1
235158,232120,--,0.000,0.000,0.000,0.0,0,0.0,1
235163,232109,--,0.000,0.000,0.000,0.0,0,0.0,1
235177,232101,--,0.000,0.000,0.000,0.0,0,0.0,1
235195,232108,--,0.000,0.000,0.000,0.0,0,0.0,1
235197,232102,--,0.000,0.000,0.000,0.0,0,0.0,1
235211,232095,--,0.000,0.000,0.000,0.0,0,0.0,1
235220,232094,--,0.000,0.000,0.000,0.0,0,0.0,1
235223,232092,--,0.000,0.000,0.000,0.0,0,0.0,1
235228,232083,--,0.000,0.000,0.000,0.0,0,0.0,1
235243,232081,--,0.000,0.000,0.000,0.0,0,0.0,1
235258,232074,--,0.000,0.000,0.000,0.0,0,0.0,1
235262,232071,--,0.000,0.000,0.000,0.0,0,0.0,1
235259,232062,--,0.000,0.000,0.000,0.0,0,0.0,1
235257,232051,--,0.000,0.000,0.000,0.0,0,0.0,1
235255,232044,--,0.000,0.000,0.000,0.0,0,0.0,1
235258,232043,--,0.000,0.000,0.000,0.0,0,0.0,1
235274,232044,--,0.000,0.000,0.000,0.0,0,0.0,1
235271,232040,--,0.000,0.000,0.000,0.0,0,0.0,1
235235,232009,--,0.000,0.000,0.000,0.0,0,0.0,1
235153,231969,--,0.000,0.000,0.000,0.0,0,0.0,1
235062,231924,--,0.000,0.000,0.000,0.0,0,0.0,1
234963,231889,--,0.000,0.000,0.000,0.0,0,0.0,1
234928,231874,--,0.000,0.000,0.000,0.0,0,0.0,1
234928,231881,--,0.000,0.000,0.000,0.0,0,0.0,1
234970,231890,--,0.000,0.000,0.000,0.0,0,0.0,1
235008,231908,--,0.000,0.000,0.000,0.0,0,0.0,1
235049,231922,--,0.000,0.000,0.000,0.0,0,0.0,1
235076,231914,--,0.000,0.000,0.000,0.0,0,0.0,1
235092,231920,--,0.000,0.000,0.000,0.0,0,0.0,1
235109,231920,--,0.000,0.000,0.000,0.0,0,0.0,1
235131,231938,--,0.000,0.000,0.000,0.0,0,0.0,1
235160,231941,--,0.000,0.000,0.000,0.0,0,0.0,1
235184,231946,--,0.000,0.000,0.000,0.0,0,0.0,1
235190,231940,--,0.000,0.000,0.000,0.0,0,0.0,1
235184,231938,--,0.000,0.000,0.000,0.0,0,0.0,1
235169,231920,--,0.000,0.000,0.000,0.0,0,0.0,1
235169,231925,--,0.000,0.000,0.000,0.0,0,0.0,1
235160,231920,--,0.000,0.000,0.000,0.0,0,0.0,1
235174,231933,--,0.000,0.000,0.000,0.0,0,0.0,1
235200,231941,--,0.000,0.000,0.000,0.0,0,0.0,3
235241,231944,--,0.000,0.000,0.000,0.0,0,0.0,3
235248,231944,--,0.000,0.000,0.000,0.0,0,0.0,3
235275,231950,--,0.000,0.000,0.000,0.0,0,0.0,3
235308,231962,--,0.000,0.000,0.000,0.0,0,0.0,3
235326,231965,--,0.000,0.000,0.000,0.0,0,0.0,3
235356,231977,--,0.000,0.000,0.000,0.0,0,0.0,3
235375,231979,--,0.000,0.000,0.000,0.0,0,0.0,3
235382,231977,--,0.000,0.000,0.000,0.0,0,0.0,3
235394,231968,--,0.000,0.000,0.000,0.0,0,0.0,3
235411,231974,--,0.000,0.000,0.000,0.0,0,0.0,3
235441,231989,--,0.000,0.000,0.000,0.0,0,0.0,3
235449,231983,--,0.000,0.000,0.000,0.0,0,0.0,3
235470,231988,--,0.000,0.000,0.000,0.0,0,0.0,3
235509,232001,--,0.000,0.000,0.000,0.0,0,0.0,3
235530,232016,--,0.000,0.000,0.000,0.0,0,0.0,3
235556,232021,--,0.000,0.000,0.000,0.0,0,0.0,3
235549,232015,--,0.000,0.000,0.000,0.0,0,0.0,3
235482,231979,--,0.000,0.000,0.000,0.0,0,0.0,3
235363,231919,--,0.000,0.000,0.000,0.0,0,0.0,3
235236,231866,--,0.000,0.000,0.000,0.0,0,0.0,3
235147,231824,--,0.000,0.000,0.000,0.0,0,0.0,3
235127,231810,--,0.000,0.000,0.000,0.0,0,0.0,3
235141,231828,--,0.000,0.000,0.000,0.0,0,0.0,3
235178,231835,--,0.000,0.000,0.000,0.0,0,0.0,3
235208,231848,--,0.000,0.000,0.000,0.0,0,0.0,3
235223,231845,--,0.000,0.000,0.000,0.0,0,0.0,3
235246,231845,--,0.000,0.000,0.000,0.0,0,0.0,3
235247,231847,--,0.000,0.000,0.000,0.0,0,0.0,3
235269,231847,--,0.000,0.000,0.000,0.0,0,0.0,3
235287,231856,--,0.000,0.000,0.000,0.0,0,0.0,3
235308,231860,--,0.000,0.000,0.000,0.0,0,0.0,3
235319,231866,--,0.000,0.000,0.000,0.0,0,0.0,3
235315,231861,--,0.000,0.000,0.000,0.0,0,0.0,3
235317,231853,--,0.000,0.000,0.000,0.0,0,0.0,3
235325,231860,--,0.000,0.000,0.000,0.0,0,0.0,3
235322,231862,--,0.000,0.000,0.000,0.0,0,0.0,3
235316,231841,--,0.000,0.000,0.000,0.0,0,0.0,3
235320,231845,--,0.000,0.000,0.000,0.0,0,0.0,3
235317,231837,--,0.000,0.000,0.000,0.0,0,0.0,3
235331,231838,--,0.000,0.000,0.000,0.0,0,0.0,3
235355,231845,--,0.000,0.000,0.000,0.0,0,0.0,3
235371,231844,--,0.000,0.000,0.000,0.0,0,0.0,3
235392,231846,--,0.000,0.000,0.000,0.0,0,0.0,3
235406,231847,--,0.000,0.000,0.000,0.0,0,0.0,3
235427,231851,--,0.000,0.000,0.000,0.0,0,0.0,3
235431,231860,--,0.000,0.000,0.000,0.0,0,0.0,3
235437,231856,--,0.000,0.000,0.000,0.0,0,0.0,3
235438,231845,--,0.000,0.000,0.000,0.0,0,0.0,3
235436,231838,--,0.000,0.000,0.000,0.0,0,0.0,3
